	sentiment	text	gen_text	perplexity	keywords	num_keywords	num_keywords_not_used
0	[negative]	[negative] Wir waren in diesem Hotel. Atmosphäre und Fitnesshilfe Hilfe, das Hotel ist in einem katastrophalem Zustand. Personal im Hotel sehr unfreundlich. Fremdsprachenkenntnisse sehr schlecht. Sauberkeit des gesamten Hotels ist schlecht. Personal im Hotel unfreundlich, das Essen wird nicht nachgefüllt und es gibt keine Möglichkeit das Essen zu genießen. Sauberkeit im ganzen Hotel sehr schlecht bis schlecht. Der Pool ist nicht beheizt und das Wasser kalt. Das gesamte Personal ist sehr unfreundlich. Zimmer und Hotel sehr alt, es gibt keine Möglichkeit sich dort aufzuhalten. Die Handtücher	 Wir waren in diesem Hotel. Atmosphäre und Fitnesshilfe Hilfe, das Hotel ist in einem katastrophalem Zustand. Personal im Hotel sehr unfreundlich. Fremdsprachenkenntnisse sehr schlecht. Sauberkeit des gesamten Hotels ist schlecht. Personal im Hotel unfreundlich, das Essen wird nicht nachgefüllt und es gibt keine Möglichkeit das Essen zu genießen. Sauberkeit im ganzen Hotel sehr schlecht bis schlecht. Der Pool ist nicht beheizt und das Wasser kalt. Das gesamte Personal ist sehr unfreundlich. Zimmer und Hotel sehr alt, es gibt keine Möglichkeit sich dort aufzuhalten. Die Handtücher	1.090216656047201	['Fitness', 'Atmosphäre', 'Hilfe']	3	0
1	[negative]	[negative] Wir waren in diesem Hotel. Die Badezimmer sind in einem schlechten Zustand. Fitnessraum und Empfangspersonal sind absolut unfreundlich. Man darf kein Wasser von den Zimmern aus laufen. Das Personal ist unfreundlich. Die Zimmer haben Schimmel, Handtücher wurden nur gewechselt und die Betten gemacht. Das Essen ist nicht gut. Das Essen ist eine Zumutung. Das Frühstück ist in Ordnung, der Mittag ist in einem schlechten Zustand. Das Personal hat keine Ahnung von griechischem Essen und das ist auch wirklich nicht sein Problem. Es war sehr laut bis in die	 Wir waren in diesem Hotel. Die Badezimmer sind in einem schlechten Zustand. Fitnessraum und Empfangspersonal sind absolut unfreundlich. Man darf kein Wasser von den Zimmern aus laufen. Das Personal ist unfreundlich. Die Zimmer haben Schimmel, Handtücher wurden nur gewechselt und die Betten gemacht. Das Essen ist nicht gut. Das Essen ist eine Zumutung. Das Frühstück ist in Ordnung, der Mittag ist in einem schlechten Zustand. Das Personal hat keine Ahnung von griechischem Essen und das ist auch wirklich nicht sein Problem. Es war sehr laut bis in die	1.0808423105658151	['Fitness', 'Empfang', 'Badezimmer']	3	0
2	[positive]	[positive] Wir waren in diesem Hotel. Das Personal war sehr freundlich und hilfsbereit. Man hatte immer einen Platz. Das Essen war gut und abwechslungsreich. Die Zimmer waren immer sauber und die Handtücher wurden jeden Tag gewechselt. Das Personal war immer sehr hilfsbereit und hilfsbereit. Die Zimmer sind sehr sauber und die Handtücher wurden jeden Tag gewechselt. Die Lage ist super. Das Hotel ist in einer schönen Bucht gelegen. Man kann auch mit dem Bus oder mit dem Taxi in die Stadt fahren. Die Fahrt zum Hotel war auch sehr günstig. Es gibt einen Supermarkt und Supermärkte	 Wir waren in diesem Hotel. Das Personal war sehr freundlich und hilfsbereit. Man hatte immer einen Platz. Das Essen war gut und abwechslungsreich. Die Zimmer waren immer sauber und die Handtücher wurden jeden Tag gewechselt. Das Personal war immer sehr hilfsbereit und hilfsbereit. Die Zimmer sind sehr sauber und die Handtücher wurden jeden Tag gewechselt. Die Lage ist super. Das Hotel ist in einer schönen Bucht gelegen. Man kann auch mit dem Bus oder mit dem Taxi in die Stadt fahren. Die Fahrt zum Hotel war auch sehr günstig. Es gibt einen Supermarkt und Supermärkte	1.0646985139971314	['Lage', 'Kosmetikartikel', 'Freizeit']	3	2
3	[negative]	[negative] Wir waren in diesem Hotel. Das Essen war ungenießbar, die Qualität der Speisen sehr schlecht und die Qualität der Speisen nicht gut. Die Sauberkeit der Tische und auch der Atmosphäre im Restaurant und an der Bar war nicht gut. Die Lage des Hotels war sehr schlecht und Erreichbarkeit der Wege zum Strand nicht gegeben. Der Strand war sehr klein und das Wasser im Meer sehr trüb. Das Wasser war sehr warm und sehr kalt. Teilweise waren die Liegen und Auflagen nicht in Ordnung. Auch beim Essen musste man lange anstehen. Das Personal ist	 Wir waren in diesem Hotel. Das Essen war ungenießbar, die Qualität der Speisen sehr schlecht und die Qualität der Speisen nicht gut. Die Sauberkeit der Tische und auch der Atmosphäre im Restaurant und an der Bar war nicht gut. Die Lage des Hotels war sehr schlecht und Erreichbarkeit der Wege zum Strand nicht gegeben. Der Strand war sehr klein und das Wasser im Meer sehr trüb. Das Wasser war sehr warm und sehr kalt. Teilweise waren die Liegen und Auflagen nicht in Ordnung. Auch beim Essen musste man lange anstehen. Das Personal ist	1.0727857862239942	['Atmosphäre', 'Erreichbarkeit', 'Lage']	3	0
4	[negative]	[negative] Wir waren in diesem Hotel. Sauberkeit und Zimmerausstattung sehr schlecht. Badezimmer sehr schmutzig und sehr alt. Badewanne war sehr sehr stark mit starken Verschmutzungen. Eindrucksvoll auch die Zimmerreinigung. Personal total unfreundlich und unmotiviert. Das Bad sehr dreckig. Im Bett die Haare der Gäste im Bad. Am Tage wurde das Zimmer sehr oft nicht gereinigt. Auch im Bad sehr stark Schimmel. Das Zimmer war in einem schlechten Zustand. Keine Klimaanlage vorhanden. Man kann nicht schlafen. Sehr schlechtes Benehmen der Hotel Manager. Die Mitarbeiter sind	 Wir waren in diesem Hotel. Sauberkeit und Zimmerausstattung sehr schlecht. Badezimmer sehr schmutzig und sehr alt. Badewanne war sehr sehr stark mit starken Verschmutzungen. Eindrucksvoll auch die Zimmerreinigung. Personal total unfreundlich und unmotiviert. Das Bad sehr dreckig. Im Bett die Haare der Gäste im Bad. Am Tage wurde das Zimmer sehr oft nicht gereinigt. Auch im Bad sehr stark Schimmel. Das Zimmer war in einem schlechten Zustand. Keine Klimaanlage vorhanden. Man kann nicht schlafen. Sehr schlechtes Benehmen der Hotel Manager. Die Mitarbeiter sind	1.0933089442849533	['Sauberkeit', 'Badewanne', 'Eindruck']	3	0
5	[negative]	[negative] Wir waren in diesem Hotel. Personal in diesem Hotel sehr unfreundlich und total überfordert. Atmosphäre und Handtuchwechsel waren auch sehr schlecht. Das Personal war sehr unfreundlich und teilweise sehr unmotiviert. Die Animation war schlecht und auch nicht gerade motiviert. Man konnte nicht einmal Englisch. Ich habe in diesem Hotel keine Deutsch und kann auch nur mit wenig Worten verstehen was die Sprache anbetraf. Das Essen im Hotel war auch sehr schlecht. Das Fleisch wurde in den verschiedensten Variationen immer das gleiche. Die Säfte waren auch nicht der Brighter	 Wir waren in diesem Hotel. Personal in diesem Hotel sehr unfreundlich und total überfordert. Atmosphäre und Handtuchwechsel waren auch sehr schlecht. Das Personal war sehr unfreundlich und teilweise sehr unmotiviert. Die Animation war schlecht und auch nicht gerade motiviert. Man konnte nicht einmal Englisch. Ich habe in diesem Hotel keine Deutsch und kann auch nur mit wenig Worten verstehen was die Sprache anbetraf. Das Essen im Hotel war auch sehr schlecht. Das Fleisch wurde in den verschiedensten Variationen immer das gleiche. Die Säfte waren auch nicht der Brighter	1.0931714194774513	['Atmosphäre', 'Personal', 'Handtuch']	3	0
6	[negative]	[negative] Wir waren in diesem Hotel. Das Essen war schlecht und ungenießbar. Wir hatten Schimmel in der Badewanne und der Boden war sehr schmutzig. Die Sauberkeit der Zimmer war schlecht und das Personal ist sehr unfreundlich. Zimmer wurden nie gereinigt, Sauberkeit und Sauberkeit sind sehr schlecht. Das Badezimmer war schmutzig und nicht sauber. Der Boden wurde nicht gereinigt, die Handtücher wurden nicht gewechselt und das Waschbecken wurde auch nicht gereinigt. Sauberkeit und Sauberkeit im Zimmer war sehr schlecht. Das Hotelpersonal war sehr unfreundlich und es wurde jeden Tag das Zimmer nass gemacht	 Wir waren in diesem Hotel. Das Essen war schlecht und ungenießbar. Wir hatten Schimmel in der Badewanne und der Boden war sehr schmutzig. Die Sauberkeit der Zimmer war schlecht und das Personal ist sehr unfreundlich. Zimmer wurden nie gereinigt, Sauberkeit und Sauberkeit sind sehr schlecht. Das Badezimmer war schmutzig und nicht sauber. Der Boden wurde nicht gereinigt, die Handtücher wurden nicht gewechselt und das Waschbecken wurde auch nicht gereinigt. Sauberkeit und Sauberkeit im Zimmer war sehr schlecht. Das Hotelpersonal war sehr unfreundlich und es wurde jeden Tag das Zimmer nass gemacht	1.061231305540491	['Schwimmbad', 'Personal', 'Zimmerservice']	3	2
7	[negative]	[negative] Wir waren in diesem Hotel. Nicht zum Essen, nur für Katzen. Essen war sehr schlecht, die Auswahl der Speisen war sehr gering und das Essen wurde nicht warm, nur kalt und das ganze mit dem Preis, das Essen schmeckt nicht, die Zimmer sind alt und das Bad hat Schimmel und die Bettwäsche ist dreckig, kein Klimaanlage. Die Handtücher sind dreckig, nur mit dem Haustier. Die Sauberkeit ist katastrophal, auch wenn das Personal sich um das ganze Haus kümmert, keine Ahnung wie man das denn nennen kann. Die Zimmer werden täglich	 Wir waren in diesem Hotel. Nicht zum Essen, nur für Katzen. Essen war sehr schlecht, die Auswahl der Speisen war sehr gering und das Essen wurde nicht warm, nur kalt und das ganze mit dem Preis, das Essen schmeckt nicht, die Zimmer sind alt und das Bad hat Schimmel und die Bettwäsche ist dreckig, kein Klimaanlage. Die Handtücher sind dreckig, nur mit dem Haustier. Die Sauberkeit ist katastrophal, auch wenn das Personal sich um das ganze Haus kümmert, keine Ahnung wie man das denn nennen kann. Die Zimmer werden täglich	1.0720525705487063	['Preis', 'Klimaanlage', 'Haustier']	3	0
8	[negative]	[negative] Wir waren in diesem Hotel.Das Restaurant war sehr klein und nicht sauber. Man mußte sich selbst ein sauberes Essen zubereiten.Das Handtuch war dreckig und das Essen war nicht genießbar.Kinder Kinder Essen gab es nur einmal. Das Personal war nicht freundlich, kein Lächeln und der ganze dreck. Die Tische wurden nicht abgeräumt, so das man erst nach einigen Minuten mal etwas trinken bekam.Der Tisch war dreckig und die Stühle dreckig. Die Kellner im Restaurant sind sehr unfreundlich und haben es nicht verstanden.Das Essen	 Wir waren in diesem Hotel.Das Restaurant war sehr klein und nicht sauber. Man mußte sich selbst ein sauberes Essen zubereiten.Das Handtuch war dreckig und das Essen war nicht genießbar.Kinder Kinder Essen gab es nur einmal. Das Personal war nicht freundlich, kein Lächeln und der ganze dreck. Die Tische wurden nicht abgeräumt, so das man erst nach einigen Minuten mal etwas trinken bekam.Der Tisch war dreckig und die Stühle dreckig. Die Kellner im Restaurant sind sehr unfreundlich und haben es nicht verstanden.Das Essen	1.0992341237844971	['Kind', 'Restaurant', 'Handtuch']	3	0
9	[negative]	[negative] Wir waren in diesem Hotel. Die Hotelanlage ist sehr heruntergekommen. Die Hotelanlage selbst ist eine Zumutung. Die Zimmer sind nicht sauber, die Betten nicht beqüm, die Badezimmer sehr klein und die Klimaanlage ist sehr laut. Die Hotelleitung ist sehr unfreundlich und unmotiviert. Das Personal ist sehr unfreundlich und unmotiviert. Das Essen ist ungenießbar. Die Getränke sind ungenießbar. Das Personal ist sehr unfreundlich und unmotiviert. Das Hotel selbst ist ein Hotel für Kinder. Das Hotel	 Wir waren in diesem Hotel. Die Hotelanlage ist sehr heruntergekommen. Die Hotelanlage selbst ist eine Zumutung. Die Zimmer sind nicht sauber, die Betten nicht beqüm, die Badezimmer sehr klein und die Klimaanlage ist sehr laut. Die Hotelleitung ist sehr unfreundlich und unmotiviert. Das Personal ist sehr unfreundlich und unmotiviert. Das Essen ist ungenießbar. Die Getränke sind ungenießbar. Das Personal ist sehr unfreundlich und unmotiviert. Das Hotel selbst ist ein Hotel für Kinder. Das Hotel	1.1241938958522162	['Badewanne', 'Rechnung', 'Spa']	3	3
10	[positive]	[positive] Wir waren in diesem Hotel. Das Studio war sauber und Atmosphäre empfangen wir gut empfangen Empfang und Abendessen hatten wir sehr angenehm. Das Servicepersonal war sehr freundlich und hilfsbereit. An der Rezeption gab es eine kleine Animation, das war sehr hilfreich, da wir nicht im Hotel waren. Die Zimmer wurden jeden Abend gereinigt, jeden Tag. Das Zimmer war immer sehr schön und sauber. Das Personal an der Rezeption war sehr aufmerksam und hilfsbereit. Man konnte sich bei Fragen und Problemen immer sofort an den Rezeptionisten wenden. Ich wurde jeden Tag mit einer Flasche	 Wir waren in diesem Hotel. Das Studio war sauber und Atmosphäre empfangen wir gut empfangen Empfang und Abendessen hatten wir sehr angenehm. Das Servicepersonal war sehr freundlich und hilfsbereit. An der Rezeption gab es eine kleine Animation, das war sehr hilfreich, da wir nicht im Hotel waren. Die Zimmer wurden jeden Abend gereinigt, jeden Tag. Das Zimmer war immer sehr schön und sauber. Das Personal an der Rezeption war sehr aufmerksam und hilfsbereit. Man konnte sich bei Fragen und Problemen immer sofort an den Rezeptionisten wenden. Ich wurde jeden Tag mit einer Flasche	1.064814534916177	['Atmosphäre', 'Studio', 'Empfang']	3	0
11	[negative]	[negative] Wir waren in diesem Hotel. Das Hotel ist in einem schlechten Zustand. Minibar ist leer und Heizung läuft nur bis Handtuchwechsel. Die Zimmer werden jeden Morgen nicht gereinigt. Die Handtücher sind durchgelegen, schmutzig und der Boden wird auch nicht sauber. Die Klimaanlage ist laut und sehr nervig. Das Badezimmer ist klein und die Armaturen nicht richtig in die Wand eingetaucht. Die Klima funktioniert nur bis Uhr morgens. Die Betten sind sehr schlecht. Das Wasser im Duschkopf ist sehr kalt. Im Bad sieht man die Farbe der Spiegel, das Wasser an	 Wir waren in diesem Hotel. Das Hotel ist in einem schlechten Zustand. Minibar ist leer und Heizung läuft nur bis Handtuchwechsel. Die Zimmer werden jeden Morgen nicht gereinigt. Die Handtücher sind durchgelegen, schmutzig und der Boden wird auch nicht sauber. Die Klimaanlage ist laut und sehr nervig. Das Badezimmer ist klein und die Armaturen nicht richtig in die Wand eingetaucht. Die Klima funktioniert nur bis Uhr morgens. Die Betten sind sehr schlecht. Das Wasser im Duschkopf ist sehr kalt. Im Bad sieht man die Farbe der Spiegel, das Wasser an	1.138712191154293	['Handtuch', 'Heizung', 'Minibar']	3	0
12	[negative]	[negative] Wir waren in diesem Hotel. Das Essen war leider nicht gut. Das Wasser zum Essen war kalt und das Kaffeegetränk nicht trinkbar. Die Kinder wurden nur mit Wasser Badewanne und Shampoo gepflegt. Die Zimmer und die Betten waren sehr klein. Wir würden dieses Hotel nicht weiter empfehlen. Für Kinder war dieses Hotel ungeeignet. Das Wasser war kalt und das Essen war schlecht. In diesem Hotel ist für den ganzen Urlaub nicht gesorgt. Wir würden dieses Hotel nicht wieder buchen!!! In diesem Hotel gab es nur Zimmer die sehr klein und dreckig waren.	 Wir waren in diesem Hotel. Das Essen war leider nicht gut. Das Wasser zum Essen war kalt und das Kaffeegetränk nicht trinkbar. Die Kinder wurden nur mit Wasser Badewanne und Shampoo gepflegt. Die Zimmer und die Betten waren sehr klein. Wir würden dieses Hotel nicht weiter empfehlen. Für Kinder war dieses Hotel ungeeignet. Das Wasser war kalt und das Essen war schlecht. In diesem Hotel ist für den ganzen Urlaub nicht gesorgt. Wir würden dieses Hotel nicht wieder buchen!!! In diesem Hotel gab es nur Zimmer die sehr klein und dreckig waren.	1.0940824402561424	['Badewanne', 'Kaffee', 'Kind']	3	0
13	[negative]	[negative] Wir waren in diesem Hotel. Sauberkeit und Leistung der Leistung Leistungshilfe mit Hilfe von schlechten Englisch sprechenden Gästen. Wir wurden nie richtig bedient. Wir sind sehr unfreundlich. Essen war sehr schlecht. Wir wurden jeden Tag dreckig. Die Tische wurden sehr alt und dreckig. Auf den Liegen, im Pool und am Strand wurden wir jeden Tag ignoriert. Das Zimmer wurde in einem schlechten Zustand. Wir können das Hotel nur nicht weiterempfehlen. Die Zimmer werden nur sehr unzureichend gereinigt. Das Zimmer ist sehr dreckig und teilweise sehr schmutzig. Wir	 Wir waren in diesem Hotel. Sauberkeit und Leistung der Leistung Leistungshilfe mit Hilfe von schlechten Englisch sprechenden Gästen. Wir wurden nie richtig bedient. Wir sind sehr unfreundlich. Essen war sehr schlecht. Wir wurden jeden Tag dreckig. Die Tische wurden sehr alt und dreckig. Auf den Liegen, im Pool und am Strand wurden wir jeden Tag ignoriert. Das Zimmer wurde in einem schlechten Zustand. Wir können das Hotel nur nicht weiterempfehlen. Die Zimmer werden nur sehr unzureichend gereinigt. Das Zimmer ist sehr dreckig und teilweise sehr schmutzig. Wir	1.077528734598144	['Hilfe', 'Leistungs', 'Sauberkeit']	3	0
