	sentiment	text	org_text	perplexity	sent_predicted_label	sent_predicted_score	sentiment_conv	sent_predicted_label_conv	text_del_stop_words
0	[negative]	 Die Zimmermädchen und Bedienungen im Restaurant waren sehr nett und sehr bemüht. Aber das war schon alles. Der Speisesaal war dreckig und es gab keine Gläser. Die Tische waren dreckig und es gab keine Servietten. Es gab keine Tassen und die Tischdecken waren dreckig. Die Gläser waren schmutzig und die Teller waren dreckig. Die Tische waren dreckig und es gab keine Gläser. Es gab keine Sitzmöglichkeiten im Speisesaal. Die Tische waren dreckig und es gab keine Tischdecke. Die Tische waren schmutzig und es gab keine Gläser. Die Getränke waren	Die Zimmermädchen und Bedienungen im Restaurant waren sehr nett und sehr bemüht. Der Service an der Rezeption hat uns sehr geärgert. Wir kamen dreimal mit dem gleichen Anliegen und jeder wollte es weitergeben, nur keiner wusste Bescheid und nichts ist passiert. Für eine Umbuchung von einem Zimmer wollten sie dann noch 30 € haben, obwohl wir vorher eine Mail mit unseren Wünschen geschrieben hatten. Im großen und Ganzen war dieser Bereich also sehr! unfreundlich.	1.0553401012242267	NEGATIVE	3.285048484802246	0	0	Zimmermädchen Bedienungen Restaurant nett bemüht . schon . Speisesaal dreckig gab Gläser . Tische dreckig gab Servietten . gab Tassen Tischdecken dreckig . Gläser schmutzig Teller dreckig . Tische dreckig gab Gläser . gab Sitzmöglichkeiten Speisesaal . Tische dreckig gab Tischdecke . Tische schmutzig gab Gläser . Getränke
1	[negative]	 Vom Sportangebot haben wir außer immer 13.00Uhr am Pool Ärobic nicht wahrgenommen. Der Pool war dreckig, und die Liegen und Sonnenschirme waren auch dreckig. Das Wasser war nicht klar, und es war auch nicht sauber. Die Poolbar war dreckig, und es gab auch nicht einmal Wasser. Der Pool war auch dreckig. Es gab auch keine Gläser, Gläser und Sonnenschirme. Es gab auch keine Wasserbehälter für die Liegen und Sonnenschirme. Es gab auch keine Animation, nur eine Disco. Es gab auch keine Abendunterhaltung. Es gab auch	Vom Sportangebot haben wir außer immer 13.00Uhr am Pool Ärobic mit lautstarker Musik nichts mitbekommen, hatten aber auch mehrere Ausflüge gebucht, sodas dafür nicht viel Zeit gewesen wäre. Billardtische, die ab 16.00Uhr kostenlos genutzt werden konnten waren meist belegt! Logisch sonst war im Hotel an Animation und Unterhaltung nicht viel los. Abends war die Animation sehr laut und nur für Idioten gedacht manche machten sich regelmäßig zum Affen aber bitte wer´s mag.	1.2089675727662343	NEGATIVE	3.2551231384277344	0	0	Sportangebot außer immer 13.00Uhr Pool Ärobic wahrgenommen . Pool dreckig , Liegen Sonnenschirme dreckig . Wasser klar , sauber . Poolbar dreckig , gab Wasser . Pool dreckig . gab Gläser , Gläser Sonnenschirme . gab Wasserbehälter Liegen Sonnenschirme . gab Animation , Disco . gab Abendunterhaltung . gab
2	[negative]	 Es wird eigtl sehr wenig Deutsch gesprochen. Sehr viele verstehen kein Englisch. Die Zimmerreinigung ist sehr schlecht. Die Zimmer sind dreckig, es gibt kein Duschgel, kein Duschgel und kein Duschgel zum Zähneputzen. Die Handtücher sind dreckig, die Betten dreckig, die Betten werden nur einmal die Woche gewechselt. Die Betten werden nicht einmal gemacht, man muss sich auf die Betten legen. Die Bettwäsche wird nur einmal gewechselt. Die Handtücher werden nicht gewechselt, man muss sich auf die Betten legen. Das Personal ist sehr unfreundlich. Man wird überhaupt nicht	Es wird eigtl sehr wenig Deutsch gesprochen. Sehr viele verstehen einen nicht. Das Putzpersonal kam jeden morgen so ca um Uhr ins Zimmer öffnete die Tür und schloss sie wieder wenn sie einen schlafen sah, trotzdem wurde man natürlich wach und konnte schwer wieder einschlafen, da manche erst von ihrer Partynacht nach hause kamen und auf den Fluren brüllten. -.-	1.088571774737846	NEGATIVE	3.3939104080200195	0	0	eigtl wenig Deutsch gesprochen . viele verstehen Englisch . Zimmerreinigung schlecht . Zimmer dreckig , gibt Duschgel , Duschgel Duschgel Zähneputzen . Handtücher dreckig , Betten dreckig , Betten Woche gewechselt . Betten gemacht , Betten legen . Bettwäsche gewechselt . Handtücher gewechselt , Betten legen . Personal unfreundlich . überhaupt
3	[positive]	 Wunderschöner Urlaub, wir kommen wieder Sehr freundlich eingerichtetes Hotel, wunderschöne, gepflegte Anlage, sehr gute Küche, gutes Frühstück, nettes und hilfsbereites Personal, sehr gutes Essen, toller Strand, sehr schöner Strand, gute Lage, tolle Strandtücher, gutes Essen, sehr schöner Strand, gutes und abwechslungsreiches Essen, gutes und abwechslungsreiches Essen, sehr schöner und ruhiger Strand, sehr gutes und abwechslungsreiches Essen, sehr schöner und ruhiger Strand, sehr schöner und ruhiger Strand, sehr freundliches und hilfsbereites Personal, sehr gutes und abwechslungsreiches Essen, sehr schöner und ruhiger Strand, sehr gutes und abwechslungsreiches Essen,	Wunderschöner Urlaub, wir kommen wieder Sehr freundlich eingerichtetes Hotel, wunderschöne, traumhafte Anlagen, sehr sauber, die Zimmer wurden 2x täglich gereinigt, habe ich in noch keinem Hotel erlebt! Sehr viele Russen, manche konnten sich nicht benehmen, aber das ist ja nur zu gut bekannt... Besonders gefallen haben mir die Poolanlagen, einfach traumhaft! Also ich kann dieses Hotel nur weiter empfehlen und werde auch nächstes Jahr dort wieder zu Gast sein.	1.1135924786610567	POSITIVE	3.968782663345337	1	1	Wunderschöner Urlaub , kommen freundlich eingerichtetes Hotel , wunderschöne , gepflegte Anlage , gute Küche , gutes Frühstück , nettes hilfsbereites Personal , gutes Essen , toller Strand , schöner Strand , gute Lage , tolle Strandtücher , gutes Essen , schöner Strand , gutes abwechslungsreiches Essen , gutes abwechslungsreiches Essen , schöner ruhiger Strand , gutes abwechslungsreiches Essen , schöner ruhiger Strand , schöner ruhiger Strand , freundliches hilfsbereites Personal , gutes abwechslungsreiches Essen , schöner ruhiger Strand , gutes abwechslungsreiches Essen ,
4	[positive]	 Animationen tagsüber haben wir nicht gesucht und zum Glück auch nicht genutzt. Am Strand gibt es Liegen und Sonnenschirme, die kostenlos genutzt werden können. Die Animation am Pool ist nicht so der Brüller, aber das war gut. Die Animateure sind sehr nett und freundlich. Sie sprechen auch gut deutsch. Die Animateure sind sehr nett und haben gute Laune. Die Animateure sind auch sehr freundlich und kümmern sich um die Belange der Gäste. Der Pool ist sehr sauber und auch das Wasser ist klar. Der Strand ist sauber und das Wasser ist klar. Die	Animationen tagsüber haben wir nicht gesucht und zum Glück auch nicht bekommen. Der Indoorpool war nur für Spa-Kunden zugänglich. Dafür aber drei Außenpools für alle. Die abendlichen Veranstaltungen in der Bar waren teilweise etwas laut und somit im Zimmer trotz geschlossener Türen zu hören.	1.102596612474733	POSITIVE	3.939258813858032	1	1	Animationen tagsüber gesucht Glück genutzt . Strand gibt Liegen Sonnenschirme , kostenlos genutzt . Animation Pool Brüller , gut . Animateure nett freundlich . sprechen gut deutsch . Animateure nett gute Laune . Animateure freundlich kümmern Belange Gäste . Pool sauber Wasser klar . Strand sauber Wasser klar .
5	[positive]	 Familiär und freundlich In diesem sehr familiär geführten Hotel haben wir uns sehr wohl gefühlt. Die Zimmer sind sehr geräumig und es gibt auch ein sehr großes Restaurant. Die Lage ist super. Die Lage ist ruhig und man kann sich gut erholen. Die Mitarbeiter sind alle sehr freundlich und zuvorkommend. Wir hatten einen sehr schönen Urlaub. Die Lage ist super. Die Zimmer sind sehr sauber und das Personal ist immer sehr freundlich. Das Essen ist sehr gut und abwechslungsreich. Die Animation ist abwechslungsreich und es gibt viele Aktivitäten. Wir haben uns sehr wohl gefühlt und kommen wieder. Wir haben	Familiär und freundlich In diesem sehr familiär geführten Hotel haben wir uns volle Wochen lang rundum wohl gefühlt. Beeindruckend war die große, nie aufdringliche Freundlichkeit und professionelle Hilfsbereitschaft des Personals. Auch die Sauberkeit des Zimmers und die regionale Vielfalt des Frühstücks-Büffets ließen keine Wünsche offen. Das Haus ist seinen Preis auf jeden Fall wert.	1.0986602740197915	POSITIVE	3.878889799118042	1	1	Familiär freundlich familiär geführten Hotel wohl gefühlt . Zimmer geräumig gibt großes Restaurant . Lage super . Lage ruhig gut erholen . Mitarbeiter freundlich zuvorkommend . schönen Urlaub . Lage super . Zimmer sauber Personal immer freundlich . Essen gut abwechslungsreich . Animation abwechslungsreich gibt viele Aktivitäten . wohl gefühlt kommen .
6	[positive]	 Zimmer war schön groß und auch sehr sauber. Die Badewanne war auch schön groß. Das Bett war beqüm und es war auch sehr beqüm. Das Bad war sehr groß und sehr sauber. Es war auch sauber und es gab immer eine große Dusche. Das Zimmer war immer sehr sauber und es gab jeden Tag frische Handtücher. Die Betten waren auch schön groß und es gab auch genug Platz. Es war auch ein sehr schöner Urlaub und wir würden wieder hinfahren. Das Personal war sehr freundlich und hilfsbereit. Wir hatten einen super Urlaub und würden immer wieder kommen	Zimmer war schön groß und auch sehr sauber. Die Badewanne war zwar bisl veraltet aber trotzdem alles sehr sauber	1.023541466839301	POSITIVE	3.925348043441773	1	1	Zimmer schön groß sauber . Badewanne schön groß . Bett beqüm beqüm . Bad groß sauber . sauber gab immer große Dusche . Zimmer immer sauber gab Tag frische Handtücher . Betten schön groß gab genug Platz . schöner Urlaub hinfahren . Personal freundlich hilfsbereit . super Urlaub immer kommen
7	[negative]	 Leider nicht mehr das was es mal war Das Hotel ist in einem sehr schlechten Zustand. Die Zimmer sind sehr heruntergekommen. Die Betten sind eine Zumutung. Die Handtücher waren dreckig und dreckig. Die Betten waren total durchgelegen. Das Bad war dreckig und in einem schlechten Zustand. Die Toiletten im Hotel waren sehr dreckig. Das Personal im Restaurant war sehr unfreundlich. Das Essen war sehr schlecht. Es gab nur zwei Gänge und das war das schlechteste was wir je hatten. Die Auswahl war sehr schlecht. Es gab nur zwei verschiedene Sorten Wurst	Leider nicht mehr das was es mal war Das Hotel ist leider sehr in die Jahre gekommen, schade, dass hier nicht für die Aufrechterhaltung Geld investiert wird. Schade ist auch dass der Strand des Hotels ziehmlich verbaut wurde, hier ist die Schwimmweite und Breite gemeint.	1.0744709357883329	NEGATIVE	3.367283821105957	0	0	Leider mehr mal Hotel schlechten Zustand . Zimmer heruntergekommen . Betten Zumutung . Handtücher dreckig dreckig . Betten total durchgelegen . Bad dreckig schlechten Zustand . Toiletten Hotel dreckig . Personal Restaurant unfreundlich . Essen schlecht . gab zwei Gänge schlechteste je . Auswahl schlecht . gab zwei verschiedene Sorten Wurst
8	[positive]	 Gutes Hotel mit guter Lage Toller Badeurlaub. Das Hotel liegt direkt am Strand. Das Personal war immer freundlich und hilfsbereit. Das Essen war gut und abwechslungsreich. Das Personal war immer sehr freundlich und hilfsbereit. Das Hotel hat eine gute Lage. Der Strand war sehr sauber und es war auch immer ruhig. Das Hotel ist mit allem sehr zu empfehlen. Wir würden wieder hinfahren. Wir hatten ein Zimmer mit Meerblick. Es war sehr ruhig und es war sehr sauber. Das Hotel war sehr zu empfehlen. Wir kommen wieder. Wir hatten ein sehr schönes Zimmer mit Meerblick. Wir	Gutes Hotel mit guter Lage Toller Badeurlaub. Das Hotel liegt nahe der Fußgängerzone und nahe zum Strand. Der Service war gut und freundlich, die Gastronomie sehr abwechslungsreich und gut. Poollandschaft ist sehr großzügig und es standen genügend Liegen zur Auswahl, Animation ist vorhanden, aber nie aufdringlich, abends wird immer ein Programm geboten. Wer dieses Hotel bucht sollte für ein normal großes Zimmer unbedingt mit Poolblick buchen, da die anderen Zimmer zur Seitenstraße gelegen sind und die Aussicht nicht gut ist. Wer ein größeres Zimmer möchte muss eine Suite buchen.Uns hat es hier sehr gut gefallen und wir können das Hotel nur empfehlen.	1.0829513996169242	POSITIVE	3.95743727684021	1	1	Gutes Hotel guter Lage Toller Badeurlaub . Hotel liegt direkt Strand . Personal immer freundlich hilfsbereit . Essen gut abwechslungsreich . Personal immer freundlich hilfsbereit . Hotel gute Lage . Strand sauber immer ruhig . Hotel empfehlen . hinfahren . Zimmer Meerblick . ruhig sauber . Hotel empfehlen . kommen . schönes Zimmer Meerblick .
9	[positive]	 Hotelbewertung 433307 Zufriedenheit allgemein:<br/>Ich hoffe, ich kann in diesem Jahr noch mehr berichten. Es war ein sehr schöner Urlaub, der auch seinen Namen verdient hat. Es war sehr ruhig, so dass man sich gut erholen konnte. Der Strand war super, die Pools waren sehr schön, das Wasser war sauber und es gab auch viele Liegen. Es gab auch einen Shuttle-Bus, der die Gäste in der Nähe des Hotels zum Strand gebracht hat. Es war ein sehr schöner Urlaub, wir kommen wieder. Die Leute waren alle sehr nett und hilfsbereit. Das Hotel ist super, die	Hotelbewertung 433307 Zufriedenheit allgemein:<br/>Ich hoffe, ich kann in diesem Jahr wieder kommen...<br/><br/>Kinderfreundlichkeit:<br/>Die Familie ist um jeden Gast, ob groß oder klein, sehr bemüht.	1.1464450692524435	POSITIVE	3.991941213607788	1	1	Hotelbewertung 433307 Zufriedenheit allgemein : < br/ > hoffe , Jahr mehr berichten . schöner Urlaub , Namen verdient . ruhig , gut erholen konnte . Strand super , Pools schön , Wasser sauber gab viele Liegen . gab Shuttle-Bus , Gäste Nähe Hotels Strand gebracht . schöner Urlaub , kommen . Leute nett hilfsbereit . Hotel super ,
