	sentiment	text	gen_text	perplexity	keywords	num_keywords	num_keywords_not_used
0	[negative]	[negative] Wir waren in diesem Hotel. Nie wieder! Hilfe nur ein Fitnessraum und Atmosphäre. Auch der Pool war in einem sehr schlechten Zustand. Die Liegestühle am Pool waren sehr dreckig. Der Strand war nicht sauber. Die Auflagen waren teilweise kaputt und die Auflagen am Strand waren auch nicht sauber. Das Personal war auch sehr unfreundlich. Die Animation war auch sehr schlecht. Die Musik war nicht richtig und die Shows waren auch nicht besonders. Die Poolbar war sehr laut und die Atmosphäre war sehr schlecht. Es gab auch keine Snacks und Getränke	 Wir waren in diesem Hotel. Nie wieder! Hilfe nur ein Fitnessraum und Atmosphäre. Auch der Pool war in einem sehr schlechten Zustand. Die Liegestühle am Pool waren sehr dreckig. Der Strand war nicht sauber. Die Auflagen waren teilweise kaputt und die Auflagen am Strand waren auch nicht sauber. Das Personal war auch sehr unfreundlich. Die Animation war auch sehr schlecht. Die Musik war nicht richtig und die Shows waren auch nicht besonders. Die Poolbar war sehr laut und die Atmosphäre war sehr schlecht. Es gab auch keine Snacks und Getränke	1.1086723435369583	['Fitness', 'Atmosphäre', 'Hilfe']	3	0
1	[negative]	[negative] Wir waren in diesem Hotel. Nie wieder! Badezimmer sehr klein und schmutzig. Fitness Empfang war sehr schlecht. Kein Fitnessstudio, kein Strand. Zimmer war auch nicht sauber. Essen war sehr schlecht. Jeden Tag das selbe. Es gab jeden Tag das selbe. Das Hotel war in einem sehr schlechten Zustand. Die Kellner waren sehr unfreundlich. Es gab keine Möglichkeit sich zu verständigen. Es gab keine Bedienung im Restaurant. Das Hotel war sehr hellhörig. Es gab keine Animation. Der Pool war sehr klein und sehr klein. Es gab keine	 Wir waren in diesem Hotel. Nie wieder! Badezimmer sehr klein und schmutzig. Fitness Empfang war sehr schlecht. Kein Fitnessstudio, kein Strand. Zimmer war auch nicht sauber. Essen war sehr schlecht. Jeden Tag das selbe. Es gab jeden Tag das selbe. Das Hotel war in einem sehr schlechten Zustand. Die Kellner waren sehr unfreundlich. Es gab keine Möglichkeit sich zu verständigen. Es gab keine Bedienung im Restaurant. Das Hotel war sehr hellhörig. Es gab keine Animation. Der Pool war sehr klein und sehr klein. Es gab keine	1.1557673869937242	['Fitness', 'Empfang', 'Badezimmer']	3	0
2	[positive]	[positive] Wir waren in diesem Hotel. Das Hotel ist sehr schön und sauber. Die Zimmer sind sehr groß und sauber. Die Lage ist sehr gut. Wir hatten Halbpension und haben das Essen sehr genossen. Das Personal ist sehr freundlich und zuvorkommend. Die Getränke sind sehr gut und abwechslungsreich. Wir haben uns sehr wohl gefühlt und werden sicher wieder kommen. Das Hotel ist sehr sauber und gepflegt. Wir hatten ein Zimmer im 3. Stock. Das Zimmer war sehr groß und sauber. Die Betten waren sehr beqüm und die Matratzen sehr beqüm.	 Wir waren in diesem Hotel. Das Hotel ist sehr schön und sauber. Die Zimmer sind sehr groß und sauber. Die Lage ist sehr gut. Wir hatten Halbpension und haben das Essen sehr genossen. Das Personal ist sehr freundlich und zuvorkommend. Die Getränke sind sehr gut und abwechslungsreich. Wir haben uns sehr wohl gefühlt und werden sicher wieder kommen. Das Hotel ist sehr sauber und gepflegt. Wir hatten ein Zimmer im 3. Stock. Das Zimmer war sehr groß und sauber. Die Betten waren sehr beqüm und die Matratzen sehr beqüm.	1.0715585031227566	['Lage', 'Kosmetikartikel', 'Freizeit']	3	2
3	[negative]	[negative] Wir waren in diesem Hotel. Das Essen war einfach nur schlecht. Die Atmosphäre war nicht besonders gut. Die Lage des Hotels war eine Katastrophe. Erreichbarkeit mit dem Taxi war nicht möglich. Die Preise für den Bus waren nicht besonders günstig. Die Qualität des Essens war schlecht. Es gab jeden Tag das gleiche. Die Atmosphäre im Restaurant war sehr schlecht. Das Personal war unfreundlich und unhöflich. Die Preise für Getränke waren nicht angemessen. Die Preise für die Speisen waren sehr hoch. Es gab jeden Tag das selbe. Es gab keine	 Wir waren in diesem Hotel. Das Essen war einfach nur schlecht. Die Atmosphäre war nicht besonders gut. Die Lage des Hotels war eine Katastrophe. Erreichbarkeit mit dem Taxi war nicht möglich. Die Preise für den Bus waren nicht besonders günstig. Die Qualität des Essens war schlecht. Es gab jeden Tag das gleiche. Die Atmosphäre im Restaurant war sehr schlecht. Das Personal war unfreundlich und unhöflich. Die Preise für Getränke waren nicht angemessen. Die Preise für die Speisen waren sehr hoch. Es gab jeden Tag das selbe. Es gab keine	1.0563819968644277	['Atmosphäre', 'Erreichbarkeit', 'Lage']	3	0
4	[negative]	[negative] Wir waren in diesem Hotel. Nie wieder! Sauberkeit und Hygiene sind sehr schlecht. Badewanne Eindruck von alten Handtüchern. Betten sehr hart. Der Boden ist verdreckt. Der Pool und die Strandbar waren nicht sauber. Das Personal war sehr unfreundlich. Die Liegen waren kaputt und man musste sich immer an einen Platz an der Poolbar setzen. Das Essen war auch nicht gut. Das Personal hatte immer ein großes Problem mit den Gästen. Es gab immer das selbe. Die Getränke waren sehr schlecht. Die Bar und das Restaurant waren sehr sauber	 Wir waren in diesem Hotel. Nie wieder! Sauberkeit und Hygiene sind sehr schlecht. Badewanne Eindruck von alten Handtüchern. Betten sehr hart. Der Boden ist verdreckt. Der Pool und die Strandbar waren nicht sauber. Das Personal war sehr unfreundlich. Die Liegen waren kaputt und man musste sich immer an einen Platz an der Poolbar setzen. Das Essen war auch nicht gut. Das Personal hatte immer ein großes Problem mit den Gästen. Es gab immer das selbe. Die Getränke waren sehr schlecht. Die Bar und das Restaurant waren sehr sauber	1.1044557175797944	['Sauberkeit', 'Badewanne', 'Eindruck']	3	0
5	[negative]	[negative] Wir waren in diesem Hotel. Personal war sehr unfreundlich und sehr unfreundlich. Atmosphäre im Restaurant war sehr schlecht. Handtuchwechsel nicht möglich. Getränke waren nicht immer gut. Beim Frühstück war das Brot nicht gut. Es gab immer das Gleiche. Das Obst war nicht immer gut. Die Tische waren sehr schmutzig. Wir haben immer das Besteck und die Teller abgeräumt. Die Tische waren oft nicht sauber. Die Tische waren nicht sauber. Die Kellner waren sehr unfreundlich. Wir haben immer Trinkgeld gegeben. Wenn man einen Kellner wollte, musste	 Wir waren in diesem Hotel. Personal war sehr unfreundlich und sehr unfreundlich. Atmosphäre im Restaurant war sehr schlecht. Handtuchwechsel nicht möglich. Getränke waren nicht immer gut. Beim Frühstück war das Brot nicht gut. Es gab immer das Gleiche. Das Obst war nicht immer gut. Die Tische waren sehr schmutzig. Wir haben immer das Besteck und die Teller abgeräumt. Die Tische waren oft nicht sauber. Die Tische waren nicht sauber. Die Kellner waren sehr unfreundlich. Wir haben immer Trinkgeld gegeben. Wenn man einen Kellner wollte, musste	1.0626000382913614	['Atmosphäre', 'Personal', 'Handtuch']	3	0
6	[negative]	[negative] Wir waren in diesem Hotel. Das Hotel ist sehr klein. Die Zimmer sind sehr klein und schmutzig. Wir hatten Halbpension gebucht. Frühstück war sehr schlecht. Abendessen war auch sehr schlecht. Frühstück war nicht gut. Abendessen war auch nicht gut. Frühstück war immer das selbe. Abendessen war immer das selbe. Frühstück war immer das selbe. Frühstück war nicht gut. Abendessen war immer das selbe. Frühstück war immer das selbe. Frühstück war immer das selbe. Abendessen war immer das selbe. Frühstück war immer das selbe. Frühstück war immer das selbe.	 Wir waren in diesem Hotel. Das Hotel ist sehr klein. Die Zimmer sind sehr klein und schmutzig. Wir hatten Halbpension gebucht. Frühstück war sehr schlecht. Abendessen war auch sehr schlecht. Frühstück war nicht gut. Abendessen war auch nicht gut. Frühstück war immer das selbe. Abendessen war immer das selbe. Frühstück war immer das selbe. Frühstück war nicht gut. Abendessen war immer das selbe. Frühstück war immer das selbe. Frühstück war immer das selbe. Abendessen war immer das selbe. Frühstück war immer das selbe. Frühstück war immer das selbe.	1.0863300509443468	['Schwimmbad', 'Personal', 'Zimmerservice']	3	3
7	[negative]	[negative] Wir waren in diesem Hotel. Das Hotel ist in einem sehr schlechten Zustand. Es gibt nur einen Speisesaal und der ist sehr schmutzig. Das Essen ist nicht gut. Es ist nicht gut angerichtet und immer das selbe. Die Zimmer sind sehr klein und die Möbel sind nicht schön. Die Zimmer sind sehr alt und die Betten sind sehr schlecht. Das Essen ist immer das selbe und die Getränke sind auch nicht gut. Es gibt nur ein Hauptrestaurant und das ist das letzte. Wir haben uns die ganze Woche nicht einmal richtig satt. Das Essen	 Wir waren in diesem Hotel. Das Hotel ist in einem sehr schlechten Zustand. Es gibt nur einen Speisesaal und der ist sehr schmutzig. Das Essen ist nicht gut. Es ist nicht gut angerichtet und immer das selbe. Die Zimmer sind sehr klein und die Möbel sind nicht schön. Die Zimmer sind sehr alt und die Betten sind sehr schlecht. Das Essen ist immer das selbe und die Getränke sind auch nicht gut. Es gibt nur ein Hauptrestaurant und das ist das letzte. Wir haben uns die ganze Woche nicht einmal richtig satt. Das Essen	1.0671291187197267	['Preis', 'Klimaanlage', 'Haustier']	3	3
8	[negative]	[negative] Wir waren in diesem Hotel. Das Essen war einfach nur schlecht. Das Personal war immer sehr freundlich und hilfsbereit.Das Zimmer war dreckig und das Bett kindisch. Handtuch Restaurant war in einem schlechten Zustand. Es gab nur ein Tisch und ein Stuhl. Das Besteck war dreckig und die Teller und Tassen waren schmutzig. Das Essen war einfach nur schlecht. Es gab nur ein Salat und zwei Hauptgerichte. Das Essen war jeden Tag das selbe. Es gab immer das selbe. Die Auswahl war sehr klein. Es gab immer das selbe.	 Wir waren in diesem Hotel. Das Essen war einfach nur schlecht. Das Personal war immer sehr freundlich und hilfsbereit.Das Zimmer war dreckig und das Bett kindisch. Handtuch Restaurant war in einem schlechten Zustand. Es gab nur ein Tisch und ein Stuhl. Das Besteck war dreckig und die Teller und Tassen waren schmutzig. Das Essen war einfach nur schlecht. Es gab nur ein Salat und zwei Hauptgerichte. Das Essen war jeden Tag das selbe. Es gab immer das selbe. Die Auswahl war sehr klein. Es gab immer das selbe.	1.0537941782753817	['Kind', 'Restaurant', 'Handtuch']	3	0
9	[negative]	[negative] Wir waren in diesem Hotel. Das Hotel ist eine Katastrophe! Das Personal ist sehr unfreundlich und die Zimmer sind in einem sehr schlechten Zustand. Die Zimmer werden nicht gereinigt und die Zimmer werden nicht richtig gereinigt. Die Hotelangestellten sind sehr unfreundlich und haben keine Ahnung was sie machen. Die Spa-Anlagen sind in einem sehr schlechten Zustand und die Badewanne war eine Katastrophe. Die Rechnung, die wir bekommen haben, war auch eine Zumutung. Die Dusche war schmutzig und der Duschkopf defekt. Es gab keine Dusche. Die Bar war nicht	 Wir waren in diesem Hotel. Das Hotel ist eine Katastrophe! Das Personal ist sehr unfreundlich und die Zimmer sind in einem sehr schlechten Zustand. Die Zimmer werden nicht gereinigt und die Zimmer werden nicht richtig gereinigt. Die Hotelangestellten sind sehr unfreundlich und haben keine Ahnung was sie machen. Die Spa-Anlagen sind in einem sehr schlechten Zustand und die Badewanne war eine Katastrophe. Die Rechnung, die wir bekommen haben, war auch eine Zumutung. Die Dusche war schmutzig und der Duschkopf defekt. Es gab keine Dusche. Die Bar war nicht	1.0622454837226982	['Badewanne', 'Rechnung', 'Spa']	3	0
