	sentiment	text	gen_text	perplexity	keywords	num_keywords	num_keywords_not_used
0	[negative]	[negative] Wir waren in diesem Hotel. Das Essen war ungenießbar. Atmosphäre sehr schlecht. Fitnesshilfe Hilfe bei der Ernährung. Das Personal war unfreundlich. Der Service war sehr schlecht. Die Zimmerreinigung war sehr schlecht. Das Zimmer wurde nicht gereinigt, der Boden wurde nicht sauber gemacht. Die Handtücher wurden nicht gewechselt, die Betten waren dreckig. Das Essen war ungenießbar. Es gab nur die üblichen Gerichte, die aus dem Hotel angeboten wurden. Die Sauberkeit im Hotel war sehr schlecht. Die Betten waren dreckig, das Geschirr und	 Wir waren in diesem Hotel. Das Essen war ungenießbar. Atmosphäre sehr schlecht. Fitnesshilfe Hilfe bei der Ernährung. Das Personal war unfreundlich. Der Service war sehr schlecht. Die Zimmerreinigung war sehr schlecht. Das Zimmer wurde nicht gereinigt, der Boden wurde nicht sauber gemacht. Die Handtücher wurden nicht gewechselt, die Betten waren dreckig. Das Essen war ungenießbar. Es gab nur die üblichen Gerichte, die aus dem Hotel angeboten wurden. Die Sauberkeit im Hotel war sehr schlecht. Die Betten waren dreckig, das Geschirr und	1.0836540651095745	['Fitness', 'Atmosphäre', 'Hilfe']	3	0
1	[negative]	[negative] Wir waren in diesem Hotel. Die Sauberkeit war sehr schlecht. Badezimmer und Fitnessraum waren sehr schlecht gereinigt und die Empfangstafeln waren sehr verdreckt. Es gab kein warmes Wasser, kein Frottee, kein Shampoo, kein Shampoo für den Körper, kein Shampoo für den Körper, kein Shampoo für den Körper, kein Shampoo für den Körper, kein Shampoo für den Körper, kein Shampoo für den Körper, kein Shampoo für den Körper, kein Shampoo für den Körper, kein Shampoo für den Körper, kein Shampoo für den Körper, kein Shampoo	 Wir waren in diesem Hotel. Die Sauberkeit war sehr schlecht. Badezimmer und Fitnessraum waren sehr schlecht gereinigt und die Empfangstafeln waren sehr verdreckt. Es gab kein warmes Wasser, kein Frottee, kein Shampoo, kein Shampoo für den Körper, kein Shampoo für den Körper, kein Shampoo für den Körper, kein Shampoo für den Körper, kein Shampoo für den Körper, kein Shampoo für den Körper, kein Shampoo für den Körper, kein Shampoo für den Körper, kein Shampoo für den Körper, kein Shampoo für den Körper, kein Shampoo	1.055552401123015	['Fitness', 'Empfang', 'Badezimmer']	3	0
2	[positive]	[positive] Wir waren in diesem Hotel. Das Hotel ist sehr schön und die Zimmer sind sehr groß und sehr sauber. Die Zimmer sind sehr groß und sehr geräumig. Das Personal ist sehr freundlich und hilfsbereit. Das Essen ist sehr gut und abwechslungsreich. Es gibt jeden Tag das gleiche und es gibt immer etwas zu essen. Das Personal ist sehr freundlich und hilfsbereit. Das Zimmer ist sehr sauber und das Personal ist sehr hilfsbereit. Die Lage ist sehr schön und man kann die schönen Strände und Supermärkte in der Nähe erreichen. Die Getränke sind sehr gut und die Getränke	 Wir waren in diesem Hotel. Das Hotel ist sehr schön und die Zimmer sind sehr groß und sehr sauber. Die Zimmer sind sehr groß und sehr geräumig. Das Personal ist sehr freundlich und hilfsbereit. Das Essen ist sehr gut und abwechslungsreich. Es gibt jeden Tag das gleiche und es gibt immer etwas zu essen. Das Personal ist sehr freundlich und hilfsbereit. Das Zimmer ist sehr sauber und das Personal ist sehr hilfsbereit. Die Lage ist sehr schön und man kann die schönen Strände und Supermärkte in der Nähe erreichen. Die Getränke sind sehr gut und die Getränke	1.0567615370570511	['Lage', 'Kosmetikartikel', 'Freizeit']	3	2
3	[negative]	[negative] Wir waren in diesem Hotel. Das Essen war eine Zumutung. Die Sauberkeit der Speisen war eine Zumutung. Die Atmosphäre im Restaurant war sehr schlecht. Die Lage des Hotels war schlecht Erreichbarkeit des Personals war nicht gegeben. Die Zimmer waren sehr klein und dreckig. Die Sauberkeit der Möbel war sehr schlecht. Das Zimmer wurde nur einmal pro Woche gereinigt. Die Zimmer wurden jeden Tag in den Wochen gewechselt. Die Handtücher wurden nur einmal gewechselt. Das Personal war sehr unfreundlich. Die Sauberkeit der Zimmer war eine Zumutung. Die Sauberkeit der Zimmer	 Wir waren in diesem Hotel. Das Essen war eine Zumutung. Die Sauberkeit der Speisen war eine Zumutung. Die Atmosphäre im Restaurant war sehr schlecht. Die Lage des Hotels war schlecht Erreichbarkeit des Personals war nicht gegeben. Die Zimmer waren sehr klein und dreckig. Die Sauberkeit der Möbel war sehr schlecht. Das Zimmer wurde nur einmal pro Woche gereinigt. Die Zimmer wurden jeden Tag in den Wochen gewechselt. Die Handtücher wurden nur einmal gewechselt. Das Personal war sehr unfreundlich. Die Sauberkeit der Zimmer war eine Zumutung. Die Sauberkeit der Zimmer	1.0673930281757575	['Atmosphäre', 'Erreichbarkeit', 'Lage']	3	0
4	[negative]	[negative] Wir waren in diesem Hotel. Zimmer schmutzig und nicht sauber. Sauberkeit war schlecht. Badewanne schmutzig und die Toilettenpapier Eindrucks. Wir hatten eine defekte Klimaanlage. Das Essen war nicht gut. Das Zimmer war sehr klein. Das Personal war sehr unfreundlich. Es gab nur ein Zimmer zur Straße. Man musste in die andere Richtung gehen. Der Pool war sehr klein. Es gab nur eine Toilette. Die Badetücher waren schmutzig. Das Essen war nicht gut. Das Personal war sehr unfreundlich. Man konnte sich nicht auf Deutsch verständigen.	 Wir waren in diesem Hotel. Zimmer schmutzig und nicht sauber. Sauberkeit war schlecht. Badewanne schmutzig und die Toilettenpapier Eindrucks. Wir hatten eine defekte Klimaanlage. Das Essen war nicht gut. Das Zimmer war sehr klein. Das Personal war sehr unfreundlich. Es gab nur ein Zimmer zur Straße. Man musste in die andere Richtung gehen. Der Pool war sehr klein. Es gab nur eine Toilette. Die Badetücher waren schmutzig. Das Essen war nicht gut. Das Personal war sehr unfreundlich. Man konnte sich nicht auf Deutsch verständigen.	1.1250267013493445	['Sauberkeit', 'Badewanne', 'Eindruck']	3	0
5	[negative]	[negative] Wir waren in diesem Hotel. Personal war nicht freundlich und Atmosphäre nicht gut. Handtuchwechsel war auch nicht möglich. Service war schlecht. Die meisten Gäste kamen aus Osteuropa. Man musste sich auf die Toilette setzen. Das Essen war nicht gut. Die meisten Gäste hatten sehr wenig Auswahl. Es gab nur eine kleine Auswahl. Es gab immer das gleiche. Das Fleisch war sehr fettig. Es gab auch nur eine Sorte Wurst. Das Gemüse war nicht genießbar. Es gab nur eine Sorte Fleisch. Es gab auch nur eine Sorte Gemüse.	 Wir waren in diesem Hotel. Personal war nicht freundlich und Atmosphäre nicht gut. Handtuchwechsel war auch nicht möglich. Service war schlecht. Die meisten Gäste kamen aus Osteuropa. Man musste sich auf die Toilette setzen. Das Essen war nicht gut. Die meisten Gäste hatten sehr wenig Auswahl. Es gab nur eine kleine Auswahl. Es gab immer das gleiche. Das Fleisch war sehr fettig. Es gab auch nur eine Sorte Wurst. Das Gemüse war nicht genießbar. Es gab nur eine Sorte Fleisch. Es gab auch nur eine Sorte Gemüse.	1.0935312979868683	['Atmosphäre', 'Personal', 'Handtuch']	3	0
6	[negative]	[negative] Wir waren in diesem Hotel. Personal war sehr schlecht. Zimmerreinigung war schlecht. Handtücher wurden nur einmal gewechselt. Toilettenpapier wurde nur einmal gewechselt. Zimmerreinigung war schlecht. Zimmerreinigung wurde nur einmal gewechselt. Handtücher wurden nur einmal gewechselt. Zimmerreinigung war schlecht. Zimmerreinigung war schlecht. Zimmerreinigung wurde nur einmal gewechselt. Zimmerreinigung war schlecht. Zimmerreinigung wurde nur einmal gewechselt. Zimmerreinigung war schlecht. Zimmerreinigung wurde nur einmal gewechselt. Zimmerreinigung wurde nur einmal gewechselt. Zimmerreinigung wurde nur einmal gewechselt. Zimmerreinigung wurde nur	 Wir waren in diesem Hotel. Personal war sehr schlecht. Zimmerreinigung war schlecht. Handtücher wurden nur einmal gewechselt. Toilettenpapier wurde nur einmal gewechselt. Zimmerreinigung war schlecht. Zimmerreinigung wurde nur einmal gewechselt. Handtücher wurden nur einmal gewechselt. Zimmerreinigung war schlecht. Zimmerreinigung war schlecht. Zimmerreinigung wurde nur einmal gewechselt. Zimmerreinigung war schlecht. Zimmerreinigung wurde nur einmal gewechselt. Zimmerreinigung war schlecht. Zimmerreinigung wurde nur einmal gewechselt. Zimmerreinigung wurde nur einmal gewechselt. Zimmerreinigung wurde nur einmal gewechselt. Zimmerreinigung wurde nur	1.092562133101973	['Schwimmbad', 'Personal', 'Zimmerservice']	3	2
7	[negative]	[negative] Wir waren in diesem Hotel. Das Essen war ungenießbar. Es gab jeden Tag das gleiche. Das Fleisch war kalt und nicht gewürzt. Das Fleisch war nicht genießbar. Die Nachspeisen waren ungenießbar. Das Obst war ungenießbar. Es gab nur Wassermelonen und Orangen. Es gab nur Wassermelonen und Orangen. Das Wasser war kalt und nicht genießbar. Das Essen war ungenießbar. Das Essen war nicht warm und nicht genießbar. Das Fleisch war nicht genießbar.	 Wir waren in diesem Hotel. Das Essen war ungenießbar. Es gab jeden Tag das gleiche. Das Fleisch war kalt und nicht gewürzt. Das Fleisch war nicht genießbar. Die Nachspeisen waren ungenießbar. Das Obst war ungenießbar. Es gab nur Wassermelonen und Orangen. Es gab nur Wassermelonen und Orangen. Das Wasser war kalt und nicht genießbar. Das Essen war ungenießbar. Das Essen war nicht warm und nicht genießbar. Das Fleisch war nicht genießbar.	1.0586303771649423	['Preis', 'Klimaanlage', 'Haustier']	3	3
8	[negative]	[negative] Wir waren in diesem Hotel. Das Essen war ungenießbar. Das Restaurant war schmutzig und alt. Das Handtuch war nicht einmal auf dem Boden noch das Kind. Es gab immer das gleiche Essen. Das Frühstück war ungenießbar. Das Brot war nicht frisch, es gab kein Obst, es gab nur eine Sorte Marmelade. Die Wurst war sehr dünn und die Marmelade war kalt. Das Brot war auch nicht frisch. Die Säfte waren ungenießbar. Die Wurst war sehr dünn und die Marmelade war kalt. Die Säfte waren ungen	 Wir waren in diesem Hotel. Das Essen war ungenießbar. Das Restaurant war schmutzig und alt. Das Handtuch war nicht einmal auf dem Boden noch das Kind. Es gab immer das gleiche Essen. Das Frühstück war ungenießbar. Das Brot war nicht frisch, es gab kein Obst, es gab nur eine Sorte Marmelade. Die Wurst war sehr dünn und die Marmelade war kalt. Das Brot war auch nicht frisch. Die Säfte waren ungenießbar. Die Wurst war sehr dünn und die Marmelade war kalt. Die Säfte waren ungen	1.0674841620299518	['Kind', 'Restaurant', 'Handtuch']	3	0
9	[negative]	[negative] Wir waren in diesem Hotel. Das Essen war ungenießbar. Die Hotelleitung war nicht bereit, die Hotelgäste zu bedienen. Die Hotelgäste wurden nicht bedient. Die Hotelleitung war nicht bereit, die Hotelgäste zu bedienen. Die Hotelgäste wurden nicht bedient. Die Hotelleitung war nicht bereit, die Hotelgäste zu bedienen. Die Hotelleitung war nicht bereit, die Hotelgäste zu bedienen. Die Hotelleitung war nicht bereit, die Hotelgäste zu bedienen. Die Hotelleitung war nicht bereit, die Hotelgäste zu bedienen. Die	 Wir waren in diesem Hotel. Das Essen war ungenießbar. Die Hotelleitung war nicht bereit, die Hotelgäste zu bedienen. Die Hotelgäste wurden nicht bedient. Die Hotelleitung war nicht bereit, die Hotelgäste zu bedienen. Die Hotelgäste wurden nicht bedient. Die Hotelleitung war nicht bereit, die Hotelgäste zu bedienen. Die Hotelleitung war nicht bereit, die Hotelgäste zu bedienen. Die Hotelleitung war nicht bereit, die Hotelgäste zu bedienen. Die Hotelleitung war nicht bereit, die Hotelgäste zu bedienen. Die	1.0696329142915812	['Badewanne', 'Rechnung', 'Spa']	3	3
