	sentiment	text	gen_text	perplexity	keywords	num_keywords	num_keywords_not_used
0	[negative]	[negative] Wir waren in diesem Hotel. Das Essen war eine Katastrophe. Jeden Tag das gleiche und jeden Tag das gleiche. Das Personal war unfreundlich und hat uns nicht einmal ein Lächeln gegeben. Die Atmosphäre im Hotel war sehr schlecht. Die Fitnesshilfe war Hilfe. Die Zimmer waren dreckig und die Handtücher wurden nicht gewechselt. Die Zimmer waren sehr dreckig. Die Zimmer wurden nicht einmal gereinigt. Die Zimmer waren sehr dreckig. Die Handtücher wurden nicht gewechselt, die Bettwäsche wurde nicht gewechselt, die Handtücher wurden nicht gewechselt, die Bettwäsche wurde nicht gewechselt	 Wir waren in diesem Hotel. Das Essen war eine Katastrophe. Jeden Tag das gleiche und jeden Tag das gleiche. Das Personal war unfreundlich und hat uns nicht einmal ein Lächeln gegeben. Die Atmosphäre im Hotel war sehr schlecht. Die Fitnesshilfe war Hilfe. Die Zimmer waren dreckig und die Handtücher wurden nicht gewechselt. Die Zimmer waren sehr dreckig. Die Zimmer wurden nicht einmal gereinigt. Die Zimmer waren sehr dreckig. Die Handtücher wurden nicht gewechselt, die Bettwäsche wurde nicht gewechselt, die Handtücher wurden nicht gewechselt, die Bettwäsche wurde nicht gewechselt	1.103144614170603	['Fitness', 'Atmosphäre', 'Hilfe']	3	0
1	[negative]	[negative] Wir waren in diesem Hotel. Das Essen war eine Katastrophe. Jeden Tag das gleiche und das jeden Tag. Das Personal war sehr unfreundlich und nicht hilfsbereit. Die Zimmer waren dreckig und dreckig. Badezimmer war dreckig und die Fitness Empfang war auch nicht gut. Die Zimmer waren dreckig und die Handtücher wurden nicht gewechselt. Die Zimmer waren dreckig und die Bettwäsche wurde nicht gewechselt. Die Handtücher wurden nicht gewechselt, die Bettwäsche wurde nicht gewechselt, die Handtücher wurden nicht gewechselt. Die Zimmer waren dreckig und die Bettwäsche wurde nicht gewechselt	 Wir waren in diesem Hotel. Das Essen war eine Katastrophe. Jeden Tag das gleiche und das jeden Tag. Das Personal war sehr unfreundlich und nicht hilfsbereit. Die Zimmer waren dreckig und dreckig. Badezimmer war dreckig und die Fitness Empfang war auch nicht gut. Die Zimmer waren dreckig und die Handtücher wurden nicht gewechselt. Die Zimmer waren dreckig und die Bettwäsche wurde nicht gewechselt. Die Handtücher wurden nicht gewechselt, die Bettwäsche wurde nicht gewechselt, die Handtücher wurden nicht gewechselt. Die Zimmer waren dreckig und die Bettwäsche wurde nicht gewechselt	1.1537542909130687	['Fitness', 'Empfang', 'Badezimmer']	3	0
2	[positive]	[positive] Wir waren in diesem Hotel. Das Personal war sehr freundlich und hilfsbereit. Die Zimmer waren sauber und wurden täglich gereinigt. Die Lage des Hotels war super. Man konnte sich überall hinsetzen und entspannen. Das Essen war sehr gut und abwechslungsreich. Es gab immer etwas zu essen und zu trinken. Die Getränkepreise waren auch sehr günstig. Wir hatten Halbpension und konnten somit auch abends essen. Die Getränke waren auch sehr günstig. Die Getränke waren auch sehr gut und man konnte sich auch Getränke an der Bar holen. Die Getränke waren auch sehr günstig.	 Wir waren in diesem Hotel. Das Personal war sehr freundlich und hilfsbereit. Die Zimmer waren sauber und wurden täglich gereinigt. Die Lage des Hotels war super. Man konnte sich überall hinsetzen und entspannen. Das Essen war sehr gut und abwechslungsreich. Es gab immer etwas zu essen und zu trinken. Die Getränkepreise waren auch sehr günstig. Wir hatten Halbpension und konnten somit auch abends essen. Die Getränke waren auch sehr günstig. Die Getränke waren auch sehr gut und man konnte sich auch Getränke an der Bar holen. Die Getränke waren auch sehr günstig.	1.0588681540924412	['Lage', 'Kosmetikartikel', 'Freizeit']	3	2
3	[negative]	[negative] Wir waren in diesem Hotel. Die Sauberkeit der Zimmer war eine Katastrophe. Die Atmosphäre war sehr schlecht. Die Lage des Hotels war auch nicht gut. Erreichbarkeit der Zimmer war sehr schlecht. Die Zimmer waren sehr dreckig. Die Handtücher wurden nicht gewechselt, die Bettwäsche wurde nicht gewechselt, die Bettwäsche wurde nicht gewechselt, die Bettwäsche wurde nicht gewechselt, die Bettwäsche wurde nicht gewechselt, die Bettwäsche wurde nicht gewechselt, die Bettwäsche wurde nicht gewechselt, die Bettwäsche wurde nicht gewechselt, die Bettwäsche wurde nicht gewechselt, die Bettwäsche wurde nicht gewechselt, die Bettwäsche wurde	 Wir waren in diesem Hotel. Die Sauberkeit der Zimmer war eine Katastrophe. Die Atmosphäre war sehr schlecht. Die Lage des Hotels war auch nicht gut. Erreichbarkeit der Zimmer war sehr schlecht. Die Zimmer waren sehr dreckig. Die Handtücher wurden nicht gewechselt, die Bettwäsche wurde nicht gewechselt, die Bettwäsche wurde nicht gewechselt, die Bettwäsche wurde nicht gewechselt, die Bettwäsche wurde nicht gewechselt, die Bettwäsche wurde nicht gewechselt, die Bettwäsche wurde nicht gewechselt, die Bettwäsche wurde nicht gewechselt, die Bettwäsche wurde nicht gewechselt, die Bettwäsche wurde nicht gewechselt, die Bettwäsche wurde	1.0776977337404892	['Atmosphäre', 'Erreichbarkeit', 'Lage']	3	0
4	[negative]	[negative] Wir waren in diesem Hotel. Sauberkeit und Hygiene Eindruck der Badewanne war sehr schlecht. Die Handtücher wurden nur einmal gewechselt. Die Betten waren dreckig und die Matratzen waren durchgelegen. Die Betten waren dreckig und die Bettwäsche wurde nur einmal gewechselt. Die Handtücher wurden nur einmal gewechselt. Die Zimmer waren sehr dreckig. Die Betten waren dreckig und die Bettwäsche wurde nur einmal gewechselt. Die Handtücher wurden nur einmal gewechselt. Die Zimmer waren sehr hellhörig. Die Zimmer waren sehr hellhörig. Die Zimmer waren sehr hellhörig.	 Wir waren in diesem Hotel. Sauberkeit und Hygiene Eindruck der Badewanne war sehr schlecht. Die Handtücher wurden nur einmal gewechselt. Die Betten waren dreckig und die Matratzen waren durchgelegen. Die Betten waren dreckig und die Bettwäsche wurde nur einmal gewechselt. Die Handtücher wurden nur einmal gewechselt. Die Zimmer waren sehr dreckig. Die Betten waren dreckig und die Bettwäsche wurde nur einmal gewechselt. Die Handtücher wurden nur einmal gewechselt. Die Zimmer waren sehr hellhörig. Die Zimmer waren sehr hellhörig. Die Zimmer waren sehr hellhörig.	1.1324117031446967	['Sauberkeit', 'Badewanne', 'Eindruck']	3	0
5	[negative]	[negative] Wir waren in diesem Hotel. Personal war sehr unfreundlich. Atmosphäre im Zimmer war sehr schlecht. Handtuchwechsel war nicht möglich. Die Zimmerreinigung war sehr schlecht. Die Handtücher wurden nicht gewechselt, die Bettwäsche wurde nicht gewechselt, die Handtücher wurden nicht gewechselt, die Bettwäsche wurde nicht gewechselt, die Handtücher wurden nicht gewechselt, die Bettwäsche wurde nicht gewechselt, die Handtücher wurden nicht gewechselt, die Bettwäsche wurde nicht gewechselt, die Bettwäsche wurde nicht gewechselt, die Bettwäsche wurde nicht gewechselt, die Bettwäsche wurde nicht gewechselt, die Bettwäsche wurde nicht gewechselt, die Bettwäsche	 Wir waren in diesem Hotel. Personal war sehr unfreundlich. Atmosphäre im Zimmer war sehr schlecht. Handtuchwechsel war nicht möglich. Die Zimmerreinigung war sehr schlecht. Die Handtücher wurden nicht gewechselt, die Bettwäsche wurde nicht gewechselt, die Handtücher wurden nicht gewechselt, die Bettwäsche wurde nicht gewechselt, die Handtücher wurden nicht gewechselt, die Bettwäsche wurde nicht gewechselt, die Handtücher wurden nicht gewechselt, die Bettwäsche wurde nicht gewechselt, die Bettwäsche wurde nicht gewechselt, die Bettwäsche wurde nicht gewechselt, die Bettwäsche wurde nicht gewechselt, die Bettwäsche wurde nicht gewechselt, die Bettwäsche	1.079271180692409	['Atmosphäre', 'Personal', 'Handtuch']	3	0
6	[negative]	[negative] Wir waren in diesem Hotel. Das Essen war nicht gut. Frühstück war sehr schlecht. Frühstück war immer das gleiche. Frühstück war sehr schlecht. Frühstück war immer das gleiche. Frühstück war sehr schlecht. Frühstück war immer das gleiche. Frühstück war sehr schlecht. Frühstück war immer das gleiche. Frühstück war immer das gleiche. Frühstück war immer das gleiche. Frühstück war immer das gleiche. Frühstück war immer das gleiche. Frühstück war immer das gleiche. Frühstück war immer das gleiche. Frühstück war immer das gleiche. Frühstück war immer das gleiche. Frühstück war	 Wir waren in diesem Hotel. Das Essen war nicht gut. Frühstück war sehr schlecht. Frühstück war immer das gleiche. Frühstück war sehr schlecht. Frühstück war immer das gleiche. Frühstück war sehr schlecht. Frühstück war immer das gleiche. Frühstück war sehr schlecht. Frühstück war immer das gleiche. Frühstück war immer das gleiche. Frühstück war immer das gleiche. Frühstück war immer das gleiche. Frühstück war immer das gleiche. Frühstück war immer das gleiche. Frühstück war immer das gleiche. Frühstück war immer das gleiche. Frühstück war immer das gleiche. Frühstück war	1.0803768644520377	['Schwimmbad', 'Personal', 'Zimmerservice']	3	3
7	[negative]	[negative] Wir waren in diesem Hotel. Das Essen war nicht gut. Das Frühstück war nicht gut. Das Abendessen war nicht gut. Das Frühstück war nicht gut. Das Essen war nicht gut. Das Frühstück war nicht gut. Das Abendessen war nicht gut. Das Frühstück war nicht gut. Das Frühstück war nicht gut. Das Abendessen war nicht gut. Das Frühstück war nicht gut. Das Frühstück war nicht gut. Das Abendessen war nicht gut. Das Frühstück war nicht gut. Das Frühstück war nicht gut. Das Frühstück war nicht gut. Das Abendessen war nicht	 Wir waren in diesem Hotel. Das Essen war nicht gut. Das Frühstück war nicht gut. Das Abendessen war nicht gut. Das Frühstück war nicht gut. Das Essen war nicht gut. Das Frühstück war nicht gut. Das Abendessen war nicht gut. Das Frühstück war nicht gut. Das Frühstück war nicht gut. Das Abendessen war nicht gut. Das Frühstück war nicht gut. Das Frühstück war nicht gut. Das Abendessen war nicht gut. Das Frühstück war nicht gut. Das Frühstück war nicht gut. Das Frühstück war nicht gut. Das Abendessen war nicht	1.0659017233356285	['Preis', 'Klimaanlage', 'Haustier']	3	3
8	[negative]	[negative] Wir waren in diesem Hotel. Das Essen war nicht gut. Das Restaurant war nicht sauber und das Personal war nicht freundlich. Das Essen war nicht gut. Das Kind hat Handtuch gegessen und die Kinder haben sich nicht benommen. Das Personal war sehr unfreundlich. Das Personal an der Rezeption war sehr unfreundlich. Die Zimmer waren sehr dreckig. Die Handtücher wurden nicht gewechselt, die Bettwäsche wurde nicht gewechselt, die Bettwäsche wurde nicht gewechselt, die Handtücher wurden nicht gewechselt, die Bettwäsche wurde nicht gewechselt, die Bettwäsche wurde nicht gewechselt, die Bettwäsche	 Wir waren in diesem Hotel. Das Essen war nicht gut. Das Restaurant war nicht sauber und das Personal war nicht freundlich. Das Essen war nicht gut. Das Kind hat Handtuch gegessen und die Kinder haben sich nicht benommen. Das Personal war sehr unfreundlich. Das Personal an der Rezeption war sehr unfreundlich. Die Zimmer waren sehr dreckig. Die Handtücher wurden nicht gewechselt, die Bettwäsche wurde nicht gewechselt, die Bettwäsche wurde nicht gewechselt, die Handtücher wurden nicht gewechselt, die Bettwäsche wurde nicht gewechselt, die Bettwäsche wurde nicht gewechselt, die Bettwäsche	1.071822405973461	['Kind', 'Restaurant', 'Handtuch']	3	0
9	[negative]	[negative] Wir waren in diesem Hotel. Das Essen war eine Katastrophe. Das Frühstück war eine Katastrophe. Das Abendessen war eine Katastrophe. Das Frühstück war eine Katastrophe. Das Essen war ungenießbar. Das Frühstück war eine Katastrophe. Das Abendessen war eine Katastrophe. Das Frühstück war eine Katastrophe. Das Abendessen war eine Katastrophe. Das Frühstück war eine Katastrophe. Das Frühstück war eine Katastrophe. Das Abendessen war eine Katastrophe. Das Frühstück war eine Katastrophe. Das Frühstück war eine Katastrophe. Das Abendessen war eine Katastrophe. Das Frühstück war eine Katastrophe. Das Frühstück war	 Wir waren in diesem Hotel. Das Essen war eine Katastrophe. Das Frühstück war eine Katastrophe. Das Abendessen war eine Katastrophe. Das Frühstück war eine Katastrophe. Das Essen war ungenießbar. Das Frühstück war eine Katastrophe. Das Abendessen war eine Katastrophe. Das Frühstück war eine Katastrophe. Das Abendessen war eine Katastrophe. Das Frühstück war eine Katastrophe. Das Frühstück war eine Katastrophe. Das Abendessen war eine Katastrophe. Das Frühstück war eine Katastrophe. Das Frühstück war eine Katastrophe. Das Abendessen war eine Katastrophe. Das Frühstück war eine Katastrophe. Das Frühstück war	1.0695669537155614	['Badewanne', 'Rechnung', 'Spa']	3	3
